Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.10413714 0.00421584 0.00341218 0.00850737 0.00168124 0.0111055
 0.11147103 0.00318691 0.00632409 0.0065536  0.00966656 0.00193527
 0.01038424 0.00888154 0.41796866 0.15540279 0.01851791 0.00253252
 0.0055824  0.01494998 0.00521586 0.01291652 0.01049931 0.00138525
 0.00349026 0.00279893 0.01145841 0.00817144 0.00564021 0.00602013
 0.00468436 0.00303941 0.01826311 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.500194,0.217269,0.634910,0.933455,True,2021-12-01 04:23:36.081671
Lasso(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 04:23:36.600287
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.451715,0.417338,0.701485,0.754594,True,2021-12-01 04:24:20.055480
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.874325,0.567757,-0.392552,0.650016,True,2021-12-01 04:24:20.162102
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02128796 0.00812137 0.011125   0.01170652 0.0111814  0.02483928
 0.03761853 0.00722542 0.01033943 0.01290483 0.01260389 0.0072262
 0.01013467 0.01178478 0.02263516 0.01364584 0.01557324 0.0281616
 0.02839405 0.33997532 0.04409411 0.02896467 0.05717388 0.04390926
 0.00960041 0.02670472 0.01252563 0.02249518 0.01013582 0.03373795
 0.01258989 0.01875448 0.03282956 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.660279,0.249717,0.499002,0.932349,True,2021-12-01 04:24:22.523760
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02126027 0.00854068 0.01983623 0.00428877 0.01289933 0.02135704
 0.08445147 0.00054059 0.00276892 0.00918594 0.01582596 0.00044443
 0.00075832 0.00438695 0.00194506 0.01355732 0.00883464 0.03753757
 0.05938527 0.35341348 0.02020712 0.04230201 0.02951453 0.09708504
 0.         0.04498777 0.00232724 0.01878651 0.00896947 0.01578545
 0.00967324 0.01621693 0.01292645 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.668927,0.294183,0.485184,0.906094,True,2021-12-01 04:24:25.441063
Lasso(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.964539,0.960247,-0.065594,0.000000,True,2021-12-01 04:24:25.513433
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.691684,0.577868,0.379808,0.637568,True,2021-12-01 04:25:00.903095
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.619237,0.336412,0.573175,0.885035,True,2021-12-01 04:25:00.973379
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01017397 0.00401658 0.00810069 0.00399186 0.00361601 0.00748149
 0.21379287 0.0015892  0.001249   0.00802092 0.02298338 0.00079168
 0.00171431 0.00209895 0.13102225 0.01263408 0.00342007 0.00263439
 0.03373748 0.13231727 0.12222351 0.00534359 0.00528587 0.00973429
 0.00084574 0.00123504 0.00161488 0.00273941 0.0014569  0.05842538
 0.13561811 0.02381883 0.02627199 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.479143,0.172023,0.753218,0.969942,True,2021-12-01 04:25:02.475974
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[5.24229537e-03 1.38589981e-02 3.24123100e-03 1.74418273e-03
 1.01927494e-02 9.67739595e-03 1.87315580e-01 1.70692298e-03
 3.73136258e-04 4.63763984e-03 1.55009710e-02 1.52342664e-04
 1.14878834e-02 5.01194853e-03 1.05922813e-01 1.01501398e-02
 4.29773132e-03 9.59397077e-04 5.13658863e-02 2.55029684e-01
 2.90216308e-03 1.52257293e-03 1.20760293e-02 1.50429767e-02
 4.97779973e-04 1.35446142e-04 5.21183809e-03 4.85829874e-03
 1.52132480e-03 1.40867971e-02 2.11181216e-01 5.97958052e-03
 2.71150479e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.500851,0.027978,0.731769,0.999204,True,2021-12-01 04:25:03.554764
Lasso(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.994177,0.994411,-0.032497,0.000000,True,2021-12-01 04:25:03.616598
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.536039,0.372172,0.698291,0.859717,True,2021-12-01 04:25:08.000597
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,1387975805.359447,0.649470,-13012541079482808320.000000,0.532091,True,2021-12-01 04:25:08.143373
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.06030899 0.02476995 0.02346277 0.01737708 0.01052636 0.01801297
 0.42152539 0.005264   0.00946415 0.01529916 0.01726438 0.00436264
 0.00435892 0.02373612 0.0352536  0.0359061  0.0224489  0.00773759
 0.03397096 0.02391095 0.01279763 0.03483856 0.02035334 0.00732767
 0.00541141 0.00728944 0.01039863 0.01426433 0.00581474 0.01685438
 0.01293086 0.01333651 0.02342151 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.697814,0.258346,0.450680,0.925951,True,2021-12-01 04:25:12.997016
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.05813863 0.01686928 0.02012051 0.01847356 0.00307529 0.00716696
 0.49513241 0.00335856 0.00820063 0.02697527 0.00827619 0.0013087
 0.00318091 0.0201402  0.02301677 0.01521557 0.02314403 0.00461607
 0.04177212 0.03080986 0.00290122 0.04324932 0.01761511 0.00566285
 0.         0.00121879 0.00540695 0.0052286  0.00895386 0.02843098
 0.01354919 0.02010239 0.01868919 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.709205,0.464815,0.433386,0.760294,True,2021-12-01 04:25:19.664358
Lasso(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.949590,0.949597,-0.007635,0.000000,True,2021-12-01 04:25:19.751862
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.689952,0.660265,0.465002,0.516432,True,2021-12-01 04:26:21.676966
LinearRegression(),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.479324,0.439624,0.684609,0.746334,True,2021-12-01 04:26:21.795122
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01921448 0.01454575 0.01157999 0.01330515 0.00571865 0.07964634
 0.03458576 0.00333119 0.00488823 0.01276102 0.01630528 0.00865687
 0.00345844 0.01952823 0.12150759 0.02843326 0.01275675 0.00274212
 0.08323836 0.3180506  0.01459883 0.01446344 0.04007664 0.02067617
 0.00422233 0.00483532 0.00886427 0.0169742  0.00252055 0.00816513
 0.01042582 0.02501941 0.01490383 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.506996,0.187439,0.653281,0.953881,True,2021-12-01 04:26:24.812676
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']","[1.98268617e-02 1.74115450e-02 3.52297743e-03 1.15843210e-02
 9.68616150e-04 6.33367302e-02 3.71013448e-02 2.73389085e-03
 3.95986604e-03 7.13486568e-03 1.75393106e-02 2.73532981e-04
 1.29153650e-03 1.10121051e-02 1.26452602e-01 3.34005294e-02
 9.53968093e-03 0.00000000e+00 1.81996971e-01 3.40745549e-01
 3.18774893e-03 5.76443187e-03 1.58981483e-02 3.62386146e-02
 8.94060399e-04 2.14868604e-03 1.25094520e-02 9.45103022e-03
 7.00386311e-04 6.76868752e-03 5.16612322e-03 3.55375655e-04
 1.10844184e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",0.509719,0.324703,0.649274,0.861569,True,2021-12-01 04:26:29.284309
Lasso(random_state=1),Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 04:26:29.358554
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2020_Trapz,Staur_2020_Trapz,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.490357,0.453690,0.667678,0.729840,True,2021-12-01 04:26:54.640308
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,0.593134,0.584381,0.710922,0.719905,True,2021-12-01 04:26:57.528890
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[1.91564292e-02 1.09700945e-01 4.17560045e-03 6.78188899e-03
 1.27142481e-02 1.24433159e-02 3.69721076e-03 3.56415199e-03
 1.80398901e-02 1.83913562e-02 3.80842744e-02 3.14526102e-02
 5.69217483e-03 2.08021710e-02 2.34842826e-02 1.47137420e-01
 2.07739735e-02 1.46656559e-02 5.89286336e-03 3.66650798e-03
 5.53220122e-03 1.05184704e-02 1.04841510e-02 5.56453559e-03
 8.62990266e-03 1.06107183e-02 3.91285050e-02 1.72778793e-02
 1.58909465e-04 2.22062887e-04 2.87645094e-04 9.55131851e-05
 6.96691489e-04 6.91146317e-04 1.10219197e-02 2.90550776e-03
 4.42373782e-05 1.86773949e-04 5.62139913e-04 1.42497227e-03
 4.78101282e-04 1.68575930e-04 1.73522119e-02 8.98649300e-05
 6.32406675e-04 2.39570226e-04 5.47415963e-02 0.00000000e+00
 5.82070781e-04 5.66371553e-03 2.13896291e-03 1.36470999e-02
 1.18695697e-04 1.16744440e-04 1.09508644e-04 8.56855455e-05
 1.25186012e-04 8.83360315e-05 5.64683691e-03 5.19028022e-04
 8.39558617e-04 7.44183977e-04 6.31219586e-03 0.00000000e+00
 1.43286974e-02 2.45686052e-02 5.73349749e-04 1.93728016e-04
 1.37128815e-02 1.07469904e-04 2.52575370e-02 3.64084313e-03
 3.53245236e-03 6.09824957e-04 4.46145293e-02 8.57420403e-03
 6.12714025e-04 4.53947650e-04 3.55433579e-04 6.29470383e-03
 5.38067405e-04 6.35766184e-04 1.03424944e-03 3.10388457e-03
 1.33899430e-04 2.10282331e-04 4.28509091e-04 0.00000000e+00
 3.17686431e-04 1.13545187e-03 1.13462758e-02 8.58640309e-05
 4.05792668e-05 2.08517132e-04 5.25678300e-04 4.96529735e-04
 1.09907489e-03 6.62205507e-04 1.72398208e-02 2.98106515e-03
 6.72246556e-04 4.83551959e-04 2.33079792e-04 2.64482899e-02
 2.10936385e-04 7.85219891e-05 2.50385837e-02 3.79471207e-04]",0.574366,0.213497,0.728443,0.962610,True,2021-12-01 04:27:24.854097
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[3.60455262e-03 1.37953370e-01 9.45351989e-04 2.26081521e-03
 5.06190164e-03 2.03777731e-03 7.57075352e-04 2.27692191e-04
 1.30690935e-02 1.43590991e-02 3.69748315e-02 3.57962794e-02
 5.28600197e-04 9.64524534e-03 3.38938320e-03 1.33447496e-01
 1.96815654e-02 1.62228249e-03 7.00071512e-04 6.61111506e-04
 2.24284889e-03 1.22865036e-03 4.78120409e-03 2.22752345e-03
 9.13820905e-05 3.87407378e-04 7.70868279e-02 1.84703168e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.12538906e-02
 1.76942701e-03 0.00000000e+00 1.46138516e-03 0.00000000e+00
 0.00000000e+00 3.30841924e-05 1.62275771e-03 0.00000000e+00
 1.22668556e-03 1.41645804e-04 4.99884524e-06 2.04215565e-04
 2.36747267e-04 5.37218036e-03 7.34904070e-02 0.00000000e+00
 0.00000000e+00 4.03944264e-03 4.20490888e-03 1.09461001e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.97833709e-03
 4.24813850e-03 0.00000000e+00 1.38444158e-02 6.33690334e-04
 4.90328949e-04 0.00000000e+00 9.39325308e-03 0.00000000e+00
 4.38074010e-02 2.70740037e-03 3.41021630e-03 0.00000000e+00
 1.00367186e-03 0.00000000e+00 1.00454480e-01 0.00000000e+00
 0.00000000e+00 1.04079674e-03 3.51516701e-03 1.71167795e-02
 0.00000000e+00 0.00000000e+00 2.30087418e-03 5.85964184e-06
 3.15852210e-02 0.00000000e+00 4.29881979e-03 0.00000000e+00
 6.09844501e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.39467604e-02 2.76358768e-04 1.40070339e-05 2.48129708e-04
 1.16325106e-04 1.10294110e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.25850978e-04 2.51683779e-03 2.65248954e-03
 1.00356469e-04 0.00000000e+00 1.98797181e-04 7.85988979e-02
 5.37610293e-04 1.21091215e-03 8.99551566e-04 2.03352816e-04]",0.585325,0.511718,0.718117,0.785216,True,2021-12-01 04:28:35.621130
Lasso(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,1.104072,1.104185,-0.001989,0.000000,True,2021-12-01 04:28:36.090413
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,0.598355,0.590754,0.705772,0.713763,True,2021-12-01 04:32:05.613476
LinearRegression(),Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features']",,0.381229,0.358072,0.413096,0.493323,True,2021-12-01 04:32:05.932295
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Graminor_2019_Trapz,Graminor_2019_Trapz,"['spectral_indices_all', 'weather_features']","[0.01508949 0.37604326 0.01294518 0.04188983 0.02792208 0.0192692
 0.00874723 0.0090179  0.02379025 0.0300225  0.04404971 0.08030178
 0.01200572 0.02302437 0.02367138 0.01466373 0.02387441 0.02326982
 0.01160885 0.00963333 0.04511774 0.0179867  0.03066558 0.00778085
 0.01275817 0.01459703 0.01562488 0.02462901 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.406741,0.151542,0.330394,0.909216,True,2021-12-01 04:32:13.644624
