Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'base_indices']","[2.23594456e-02 1.32124969e-03 2.00136358e-02 3.65030923e-03
 2.66743941e-02 1.60376954e-01 1.64415048e-02 2.11155302e-02
 3.86525689e-02 5.01413986e-03 8.39762465e-03 6.41649826e-05
 2.09079679e-03 2.96658575e-03 4.78577998e-03 5.38117482e-03
 1.35906897e-02 2.92063879e-03 8.72147895e-03 3.39422971e-02
 2.69159561e-02 1.35632850e-02 3.84797524e-01 3.99462259e-03
 1.41203151e-04 3.77750923e-02 4.34256089e-03 6.05213902e-03
 1.54659316e-03 1.06048630e-02 4.04088409e-02 4.72178359e-03
 6.66545725e-02]",1.261218,0.497977,0.591518,0.937951,True,2021-12-01 03:03:15.864563
Lasso(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'base_indices']",,1.836554,1.850155,0.135660,0.144799,True,2021-12-01 03:03:15.939513
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'base_indices']",,1.118819,1.041064,0.676830,0.729347,True,2021-12-01 03:03:39.126373
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'base_indices']",,1.451896,1.227354,0.815328,0.878570,True,2021-12-01 03:03:39.210411
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'base_indices']","[0.00754155 0.00981295 0.01235866 0.01992362 0.0205338  0.05559338
 0.00567142 0.00258673 0.00196666 0.00826702 0.00672272 0.00140429
 0.00169457 0.18720752 0.00466828 0.4304889  0.0112929  0.00206112
 0.0076522  0.00550084 0.00285611 0.00832783 0.0027074  0.00431232
 0.00332655 0.03325828 0.02125682 0.07421777 0.03060565 0.00308561
 0.00253829 0.00550484 0.00505339]",1.411918,0.533701,0.834678,0.977037,True,2021-12-01 03:03:41.638989
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'base_indices']","[4.54999050e-03 4.97102107e-03 1.22882285e-02 6.23284050e-03
 1.85439323e-02 6.56222306e-02 1.61571768e-03 1.07598919e-03
 2.33321365e-03 1.46735437e-02 4.17380074e-03 1.01000265e-03
 9.90095378e-04 2.41946942e-01 6.82488249e-03 4.26855507e-01
 9.95510021e-03 1.50123231e-03 3.55385544e-03 2.75202643e-03
 1.72119596e-03 1.76412594e-03 3.87683810e-03 1.71902636e-03
 7.94187324e-03 5.54483118e-02 3.79810908e-03 6.48488755e-02
 1.57299939e-02 9.71033454e-04 4.37691829e-05 5.06255905e-03
 5.60413610e-03]",1.468754,0.658001,0.821578,0.965119,True,2021-12-01 03:03:44.533808
Lasso(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'base_indices']",,1.820134,1.821615,0.727839,0.732559,True,2021-12-01 03:03:44.608068
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'base_indices']",,1.311993,1.252697,0.857050,0.873505,True,2021-12-01 03:04:09.019955
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'base_indices']",,3.018072,1.595758,0.031557,0.773000,True,2021-12-01 03:04:09.185884
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'base_indices']","[0.06338855 0.02311601 0.04272068 0.03729952 0.01428599 0.02509741
 0.02250136 0.00677596 0.00761179 0.01418405 0.03347406 0.00723746
 0.0039033  0.15846979 0.02535911 0.28348299 0.07689909 0.00655658
 0.01198297 0.00612493 0.00678742 0.01389448 0.00581305 0.0014715
 0.00231897 0.01415788 0.01061829 0.02631321 0.02178436 0.00504007
 0.00858511 0.00674589 0.00599818]",2.252364,0.834087,0.476269,0.937930,True,2021-12-01 03:04:11.385943
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'base_indices']","[7.80030193e-02 1.31717231e-02 7.44572605e-02 2.68163885e-02
 5.17243461e-03 1.99707527e-02 1.43183509e-02 4.32008195e-03
 9.00564740e-04 1.55028430e-02 9.07372377e-03 4.97540555e-05
 2.18492088e-03 1.82274764e-01 2.79232882e-03 2.54839669e-01
 1.79629108e-01 8.69397696e-05 6.64633293e-03 2.54744287e-02
 3.34974597e-03 1.87190170e-02 1.18860295e-02 9.67034887e-04
 6.15441521e-03 8.56491771e-04 1.14745319e-03 9.33874671e-03
 2.69139617e-03 1.99212800e-03 1.04557102e-03 2.20374557e-02
 4.12912627e-03]",2.120170,0.139388,0.532328,0.998259,True,2021-12-01 03:04:12.836029
Lasso(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'base_indices']",,2.441263,2.325698,0.392408,0.517816,True,2021-12-01 03:04:12.896603
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'base_indices']",,2.544216,1.708871,0.324801,0.739629,True,2021-12-01 03:04:14.644395
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']",,359229478992.160217,4.728174,-9767007948056140185600.000000,0.690476,True,2021-12-01 03:04:14.748713
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']","[0.06126353 0.01304328 0.20098778 0.01305039 0.00524508 0.28841394
 0.04734485 0.00280682 0.00566993 0.01163327 0.02371503 0.00556823
 0.00360641 0.01851591 0.01770996 0.0150584  0.03491284 0.00446685
 0.02171076 0.03526501 0.01334428 0.03378593 0.00801233 0.00561683
 0.00283621 0.01275816 0.00757517 0.01363233 0.00562321 0.01112338
 0.01300615 0.01134575 0.03135199]",5.728420,2.138182,0.535496,0.936679,True,2021-12-01 03:04:18.472857
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']","[4.27868119e-02 5.09790493e-03 2.65326794e-01 5.54894809e-03
 1.42398396e-03 2.28631884e-01 3.21720269e-02 8.55283194e-05
 1.69691888e-03 1.48414033e-02 3.56776450e-02 1.33250577e-03
 1.36431836e-03 1.61718400e-02 1.08196890e-02 1.29501255e-02
 6.40823808e-02 7.11831342e-04 1.58723519e-02 5.91937577e-02
 4.95717453e-03 7.21717474e-02 7.00361053e-03 3.81063167e-03
 1.33694449e-03 2.29935583e-02 5.47284862e-03 1.47382491e-02
 4.66990607e-03 9.85396821e-03 3.62331192e-03 4.21087243e-03
 2.93685270e-02]",5.709066,2.506298,0.538687,0.912982,True,2021-12-01 03:04:21.564534
Lasso(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']",,6.313960,6.284778,0.436255,0.453138,True,2021-12-01 03:04:21.627102
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'base_indices']",,6.267056,4.883009,0.422673,0.669930,True,2021-12-01 03:04:43.634622
LinearRegression(),Simpsons,all_mix,all_mix,['spectral_indices_all'],,9.614944,9.386460,0.105132,0.149967,True,2021-12-01 03:04:44.559261
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,['spectral_indices_all'],"[0.07318567 0.0105917  0.00479396 0.00809546 0.01950816 0.02559496
 0.0031237  0.00397936 0.01799203 0.00831399 0.02414738 0.63453039
 0.00744303 0.01378566 0.01727332 0.00424982 0.02016246 0.02605911
 0.00582172 0.00304546 0.01168471 0.01008076 0.00754631 0.00782837
 0.00484066 0.00479891 0.01388433 0.0076386 ]",4.875646,1.835590,0.769886,0.967488,True,2021-12-01 03:04:53.360063
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,['spectral_indices_all'],"[9.62782980e-02 3.58815123e-03 1.47400539e-03 3.60399061e-03
 2.96003242e-02 2.42480442e-02 1.18518256e-03 2.19004207e-03
 5.34612567e-03 9.94085983e-03 1.44559743e-02 6.91964151e-01
 3.70527686e-03 3.96956018e-03 2.05121620e-02 1.31694128e-03
 2.51169288e-02 1.12968219e-02 2.75909969e-03 8.36324338e-04
 6.44741319e-03 4.48320729e-03 1.12714174e-02 5.67681864e-03
 2.00892554e-03 5.53744268e-04 1.06042981e-02 5.56591134e-03]",4.874069,3.493009,0.770303,0.882284,True,2021-12-01 03:05:16.973389
Lasso(random_state=1),Simpsons,all_mix,all_mix,['spectral_indices_all'],,9.727822,9.717339,0.085021,0.088997,True,2021-12-01 03:05:17.562588
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,['spectral_indices_all'],,9.597048,9.395473,0.108573,0.148335,True,2021-12-01 03:05:42.275102
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],,1.169663,1.051663,0.647377,0.723775,True,2021-12-01 03:05:42.348961
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],"[0.11106011 0.02440531 0.0219867  0.03272418 0.00815234 0.00925494
 0.0046506  0.01051308 0.00950154 0.00880275 0.01774495 0.02293246
 0.01824119 0.01646197 0.02857458 0.03113723 0.01821392 0.39504481
 0.00996107 0.00702035 0.04276038 0.01383421 0.01653644 0.00771627
 0.01897252 0.04034354 0.01757914 0.0358734 ]",1.256613,0.458770,0.594477,0.947420,True,2021-12-01 03:05:44.539463
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],"[1.79359392e-01 1.42416767e-02 3.02839043e-02 4.52186327e-02
 8.80734072e-03 8.13592113e-03 8.56476696e-04 1.29241925e-03
 3.94900998e-03 4.66598720e-03 1.10145965e-02 1.82347191e-02
 1.10527141e-02 9.30107303e-03 3.85158154e-02 2.00639192e-02
 1.30459657e-02 3.85948435e-01 4.04855067e-03 1.93622066e-04
 3.89995006e-02 1.07669306e-02 7.69418703e-03 1.29476844e-03
 1.07579778e-02 4.54517522e-02 7.30261492e-03 6.95020968e-02]",1.257412,0.518564,0.591500,0.932779,True,2021-12-01 03:05:47.230422
Lasso(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],,1.836554,1.850155,0.135660,0.144799,True,2021-12-01 03:05:47.289212
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['spectral_indices_all'],,1.208120,1.047822,0.626328,0.725826,True,2021-12-01 03:06:04.997040
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],,1.474745,1.229950,0.806018,0.878055,True,2021-12-01 03:06:05.067522
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],"[0.055566   0.00652565 0.00339442 0.00329899 0.01100202 0.00807939
 0.00209112 0.00246534 0.18589135 0.00549877 0.45459404 0.01379154
 0.00232136 0.00952144 0.00620676 0.00371228 0.00966663 0.00386902
 0.00451219 0.00561984 0.04865677 0.01484529 0.06819549 0.04995584
 0.00336544 0.00276321 0.00917616 0.00541367]",1.403843,0.533062,0.836315,0.977091,True,2021-12-01 03:06:07.590464
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],"[5.62763378e-02 2.32066642e-03 1.22485785e-03 3.16145406e-03
 1.80637360e-02 5.39083365e-03 3.32194341e-04 1.00492762e-03
 2.13047650e-01 7.93291850e-03 4.29539212e-01 1.10345573e-02
 3.26217058e-03 7.24740647e-03 3.57249314e-03 1.96533922e-03
 2.79342764e-03 1.88723216e-03 3.65771331e-03 4.45948874e-03
 1.52788667e-03 4.76900536e-03 1.16437090e-01 7.93352202e-02
 3.06250376e-03 5.81500528e-04 1.10707916e-02 5.04138477e-03]",1.452764,0.677806,0.825922,0.962974,True,2021-12-01 03:06:10.313716
Lasso(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],,1.829667,1.833135,0.724993,0.729148,True,2021-12-01 03:06:10.388872
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['spectral_indices_all'],,1.309110,1.253125,0.857710,0.873420,True,2021-12-01 03:07:03.927612
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],,2.704504,1.614602,0.244047,0.767625,True,2021-12-01 03:07:03.971053
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],"[0.02702474 0.02319564 0.0063816  0.01100401 0.02118105 0.04272895
 0.00364572 0.00422446 0.17638476 0.03071377 0.31155564 0.11351324
 0.00546477 0.01951883 0.01300454 0.00793145 0.02392684 0.00720954
 0.00224259 0.00486652 0.01655609 0.00688034 0.04337026 0.0366858
 0.00479046 0.01167317 0.01603236 0.00829285]",2.341656,0.870581,0.435102,0.932427,True,2021-12-01 03:07:05.418234
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],"[0.01432749 0.02022848 0.01367043 0.00209861 0.01530666 0.01199966
 0.00799825 0.00220054 0.16802596 0.00203991 0.32446015 0.22623359
 0.00507681 0.01613349 0.02335296 0.00215293 0.0217421  0.01499038
 0.00341055 0.00549114 0.00709886 0.00497554 0.02735412 0.0102467
 0.00315664 0.00936249 0.03529541 0.00157015]",2.409820,0.143595,0.395840,0.998130,True,2021-12-01 03:07:06.347384
Lasso(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['spectral_indices_all'],,2.492246,2.396759,0.366613,0.488100,True,2021-12-01 03:07:06.391268
