Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value
1101,0.022459353163622,0.021905099973083,0.004296904753845,0.052764623354038,0.051634814590216,0.009472799635223,0.028500019558964,0.028147151693702,0.004370582615583,0.144346099583066,0.142297893762589,0.021075009077595,0.884826550661323,0.885389626026154,0.014202525500421,2.81546798341151,2.803550958633423,0.255094525743187,0.467602937229641,0.465754747390747,0.053852648400381
1102,0.028519034961243,0.028108204714954,0.005220348569193,0.056449005902505,0.055910406634212,0.008966038467716,0.035211187903196,0.035009063780308,0.004359799415383,0.145996341312228,0.14514946937561,0.01966705714105,0.857612950321763,0.858815878629684,0.012930958926421,2.861839243746315,2.861652374267578,0.215243103799653,0.460994168850314,0.458687305450439,0.054826032110982
1103,0.027262673885103,0.026808137074113,0.005349591085041,0.057719622700641,0.057188274338841,0.009579668837101,0.034694087753146,0.034400854259729,0.004215997605952,0.150858654224597,0.149911507964134,0.021247192435025,0.862241018693703,0.863303333520889,0.011909379163582,2.774859402288249,2.768063426017761,0.195095980380612,0.470922108508767,0.468714967370033,0.058114152545393
1104,0.025344102402065,0.024749524891376,0.005197327847429,0.04918760823985,0.048597604036331,0.008832399930429,0.03083103652159,0.030623432248831,0.004082586369387,0.132768521861268,0.131658539175987,0.019816872145744,0.873491234094474,0.874434173107147,0.011827574071766,3.220940852275125,3.206093549728394,0.26216572538052,0.458367848035193,0.455759882926941,0.059064645156504
1105,0.029858271773504,0.029281806200743,0.006135062151883,0.060235857557754,0.059577262029052,0.010768171543961,0.03632448481315,0.035984363406897,0.005101248208904,0.154584247175375,0.153573520481586,0.02269880752755,0.857726480241803,0.858488857746124,0.010960108775944,2.727792850790827,2.720606088638306,0.200560265661597,0.474611636243611,0.473268926143646,0.058083812006874
1106,0.026991708343219,0.026423158124089,0.005660410678801,0.048682979375678,0.048048611730337,0.008752568044517,0.03426495978958,0.03372310474515,0.004703413117148,0.128676774894594,0.127610996365547,0.019696520312021,0.852724217173884,0.854622840881348,0.015791093056527,3.256417305534131,3.256927728652954,0.256556333125186,0.433597003629646,0.430045783519745,0.059913616618147
1107,0.027426227207113,0.026441834867001,0.006982297031837,0.054251713535534,0.052784886211157,0.012278249787899,0.033611302249875,0.033104728907347,0.005513831105766,0.143270931092465,0.140623554587364,0.026688637426538,0.861683051690303,0.861796200275421,0.012374829446785,2.870437061248207,2.852435111999512,0.312186102784087,0.453149135626186,0.448590457439423,0.067227431489122
1108,0.025897680076807,0.024998693726957,0.006592107982254,0.051179118347731,0.050007747486234,0.011611298877522,0.03390652539494,0.033602211624384,0.005388181869386,0.134444618022783,0.1325678601861,0.025815372311332,0.853454360517849,0.855916231870651,0.016811799558991,3.003947207142991,2.987726926803589,0.300861505910818,0.431595460178739,0.429541319608688,0.068492320065357
1109,0.030018765539169,0.029732106253505,0.006168012335617,0.058216079784594,0.057409338653088,0.011492061181828,0.039905126027994,0.039652746170759,0.00585033048573,0.147135231188701,0.146339580416679,0.025280839231796,0.832809004005174,0.835433661937714,0.020076865730316,2.774329060235159,2.770995378494263,0.270735996889215,0.440955749079223,0.439716011285782,0.066795987473141
1110,0.028918093742824,0.028166313655674,0.007071996672659,0.057871273207816,0.056766588240862,0.01260109721606,0.036563139930608,0.03612120449543,0.006262767682459,0.147659158711475,0.14575219899416,0.026855933434813,0.852741706606476,0.85394561290741,0.016984313302503,2.863620118944341,2.865903496742249,0.298486913745194,0.461595378347928,0.458315938711166,0.069775117538872
