Model,Pipeline,Train_score,Test_score,Parameter_1,Parameter_2,Parameter_3,Parameter_4,Parameter_5,Parameter_6,Parameter_7,Parameter_8,Parameter_9,Parameter_10,DataTime
"RandomForestRegressor(max_depth=60, min_samples_leaf=4, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=60, min_samples_leaf=4,
                                       min_samples_split=10, random_state=1))])",0.8904098812598393,0.7181719336480662,auto,60,10,4,,,,,,,2021-11-04 01:01:43.975184
"RandomForestRegressor(max_depth=70, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model', RandomForestRegressor(max_depth=70, random_state=1))])",0.959260288004484,0.7172316788816002,auto,70,2,1,,,,,,,2021-11-04 01:01:51.641333
"RandomForestRegressor(max_depth=70, min_samples_leaf=2, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_leaf=2,
                                       random_state=1))])",0.9397811411162491,0.7179341678005173,auto,70,2,2,,,,,,,2021-11-04 01:01:58.598519
"RandomForestRegressor(max_depth=70, min_samples_leaf=4, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_leaf=4,
                                       random_state=1))])",0.8992233782506613,0.7182436262425013,auto,70,2,4,,,,,,,2021-11-04 01:02:04.775441
"RandomForestRegressor(max_depth=70, min_samples_split=5, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_split=5,
                                       random_state=1))])",0.9462111686263817,0.7153818218316459,auto,70,5,1,,,,,,,2021-11-04 01:02:11.672067
"RandomForestRegressor(max_depth=70, min_samples_leaf=2, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_leaf=2,
                                       min_samples_split=5, random_state=1))])",0.9347201457412546,0.717559598496077,auto,70,5,2,,,,,,,2021-11-04 01:02:18.274499
"RandomForestRegressor(max_depth=70, min_samples_leaf=4, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_leaf=4,
                                       min_samples_split=5, random_state=1))])",0.8992233782506613,0.7182436262425013,auto,70,5,4,,,,,,,2021-11-04 01:02:24.437903
"RandomForestRegressor(max_depth=70, min_samples_split=10, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_split=10,
                                       random_state=1))])",0.9183187360646867,0.715039274701178,auto,70,10,1,,,,,,,2021-11-04 01:02:30.675046
"RandomForestRegressor(max_depth=70, min_samples_leaf=2, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_leaf=2,
                                       min_samples_split=10, random_state=1))])",0.9079368589384953,0.7165426639367254,auto,70,10,2,,,,,,,2021-11-04 01:02:36.728137
"RandomForestRegressor(max_depth=70, min_samples_leaf=4, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=70, min_samples_leaf=4,
                                       min_samples_split=10, random_state=1))])",0.8904098812598393,0.7181719336480662,auto,70,10,4,,,,,,,2021-11-04 01:02:42.401584
"RandomForestRegressor(max_depth=80, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model', RandomForestRegressor(max_depth=80, random_state=1))])",0.959260288004484,0.7172316788816002,auto,80,2,1,,,,,,,2021-11-04 01:02:50.081642
"RandomForestRegressor(max_depth=80, min_samples_leaf=2, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_leaf=2,
                                       random_state=1))])",0.9397811411162491,0.7179341678005173,auto,80,2,2,,,,,,,2021-11-04 01:02:56.921348
"RandomForestRegressor(max_depth=80, min_samples_leaf=4, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_leaf=4,
                                       random_state=1))])",0.8992233782506613,0.7182436262425013,auto,80,2,4,,,,,,,2021-11-04 01:03:03.291297
"RandomForestRegressor(max_depth=80, min_samples_split=5, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_split=5,
                                       random_state=1))])",0.9462111686263817,0.7153818218316459,auto,80,5,1,,,,,,,2021-11-04 01:03:10.347511
"RandomForestRegressor(max_depth=80, min_samples_leaf=2, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_leaf=2,
                                       min_samples_split=5, random_state=1))])",0.9347201457412546,0.717559598496077,auto,80,5,2,,,,,,,2021-11-04 01:03:16.895399
"RandomForestRegressor(max_depth=80, min_samples_leaf=4, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_leaf=4,
                                       min_samples_split=5, random_state=1))])",0.8992233782506613,0.7182436262425013,auto,80,5,4,,,,,,,2021-11-04 01:03:22.990037
"RandomForestRegressor(max_depth=80, min_samples_split=10, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_split=10,
                                       random_state=1))])",0.9183187360646867,0.715039274701178,auto,80,10,1,,,,,,,2021-11-04 01:03:29.252778
"RandomForestRegressor(max_depth=80, min_samples_leaf=2, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_leaf=2,
                                       min_samples_split=10, random_state=1))])",0.9079368589384953,0.7165426639367254,auto,80,10,2,,,,,,,2021-11-04 01:03:35.941383
"RandomForestRegressor(max_depth=80, min_samples_leaf=4, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=80, min_samples_leaf=4,
                                       min_samples_split=10, random_state=1))])",0.8904098812598393,0.7181719336480662,auto,80,10,4,,,,,,,2021-11-04 01:03:42.067373
"RandomForestRegressor(max_depth=90, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model', RandomForestRegressor(max_depth=90, random_state=1))])",0.959260288004484,0.7172316788816002,auto,90,2,1,,,,,,,2021-11-04 01:03:49.831271
"RandomForestRegressor(max_depth=90, min_samples_leaf=2, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_leaf=2,
                                       random_state=1))])",0.9397811411162491,0.7179341678005173,auto,90,2,2,,,,,,,2021-11-04 01:03:56.479476
"RandomForestRegressor(max_depth=90, min_samples_leaf=4, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_leaf=4,
                                       random_state=1))])",0.8992233782506613,0.7182436262425013,auto,90,2,4,,,,,,,2021-11-04 01:04:02.384212
"RandomForestRegressor(max_depth=90, min_samples_split=5, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_split=5,
                                       random_state=1))])",0.9462111686263817,0.7153818218316459,auto,90,5,1,,,,,,,2021-11-04 01:04:09.764206
"RandomForestRegressor(max_depth=90, min_samples_leaf=2, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_leaf=2,
                                       min_samples_split=5, random_state=1))])",0.9347201457412546,0.717559598496077,auto,90,5,2,,,,,,,2021-11-04 01:04:16.536780
"RandomForestRegressor(max_depth=90, min_samples_leaf=4, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_leaf=4,
                                       min_samples_split=5, random_state=1))])",0.8992233782506613,0.7182436262425013,auto,90,5,4,,,,,,,2021-11-04 01:04:22.928991
"RandomForestRegressor(max_depth=90, min_samples_split=10, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_split=10,
                                       random_state=1))])",0.9183187360646867,0.715039274701178,auto,90,10,1,,,,,,,2021-11-04 01:04:29.213965
"RandomForestRegressor(max_depth=90, min_samples_leaf=2, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_leaf=2,
                                       min_samples_split=10, random_state=1))])",0.9079368589384953,0.7165426639367254,auto,90,10,2,,,,,,,2021-11-04 01:04:35.274831
"RandomForestRegressor(max_depth=90, min_samples_leaf=4, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=90, min_samples_leaf=4,
                                       min_samples_split=10, random_state=1))])",0.8904098812598393,0.7181719336480662,auto,90,10,4,,,,,,,2021-11-04 01:04:40.982130
"RandomForestRegressor(max_depth=100, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, random_state=1))])",0.959260288004484,0.7172316788816002,auto,100,2,1,,,,,,,2021-11-04 01:04:48.642639
"RandomForestRegressor(max_depth=100, min_samples_leaf=2, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, min_samples_leaf=2,
                                       random_state=1))])",0.9397811411162491,0.7179341678005173,auto,100,2,2,,,,,,,2021-11-04 01:04:55.273984
"RandomForestRegressor(max_depth=100, min_samples_leaf=4, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, min_samples_leaf=4,
                                       random_state=1))])",0.8992233782506613,0.7182436262425013,auto,100,2,4,,,,,,,2021-11-04 01:05:01.237418
"RandomForestRegressor(max_depth=100, min_samples_split=5, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, min_samples_split=5,
                                       random_state=1))])",0.9462111686263817,0.7153818218316459,auto,100,5,1,,,,,,,2021-11-04 01:05:08.002266
"RandomForestRegressor(max_depth=100, min_samples_leaf=2, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, min_samples_leaf=2,
                                       min_samples_split=5, random_state=1))])",0.9347201457412546,0.717559598496077,auto,100,5,2,,,,,,,2021-11-04 01:05:14.934444
"RandomForestRegressor(max_depth=100, min_samples_leaf=4, min_samples_split=5,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, min_samples_leaf=4,
                                       min_samples_split=5, random_state=1))])",0.8992233782506613,0.7182436262425013,auto,100,5,4,,,,,,,2021-11-04 01:05:21.351953
"RandomForestRegressor(max_depth=100, min_samples_split=10, random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, min_samples_split=10,
                                       random_state=1))])",0.9183187360646867,0.715039274701178,auto,100,10,1,,,,,,,2021-11-04 01:05:27.848879
"RandomForestRegressor(max_depth=100, min_samples_leaf=2, min_samples_split=10,
                      random_state=1)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 RandomForestRegressor(max_depth=100, min_samples_leaf=2,
                                       min_samples_split=10, random_state=1))])",0.9079368589384953,0.7165426639367254,auto,100,10,2,,,,,,,2021-11-04 01:05:33.997835
