Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[1.37718983e-02 6.91371582e-02 3.77796994e-03 6.38774630e-03
 1.28450773e-02 1.25551510e-02 4.10876037e-03 4.01281330e-03
 1.76040612e-02 6.53708673e-02 1.58404542e-02 1.69600395e-02
 4.66963203e-03 2.10794035e-02 1.62011640e-02 1.58648217e-01
 1.77994877e-02 1.58978085e-02 5.77558599e-03 4.49893273e-03
 6.52928442e-03 6.85637279e-03 1.05278022e-02 4.43559813e-03
 1.53153452e-02 1.59766097e-02 5.49678059e-02 3.05286741e-02
 1.34534391e-04 1.52721000e-04 1.36888741e-04 1.70118562e-04
 6.70977212e-05 1.85077057e-04 1.43242738e-02 7.75999506e-05
 9.35292927e-05 7.64352310e-05 8.97190485e-05 1.01352262e-04
 1.23206834e-04 8.63272807e-03 1.69077424e-02 2.32998112e-04
 5.84007983e-03 9.25503065e-05 1.45463663e-02 0.00000000e+00
 1.19203370e-04 1.70220889e-02 6.16841993e-04 8.59884891e-03
 1.09917869e-04 2.85276064e-04 1.70087169e-04 2.27979209e-04
 2.32432846e-04 5.70803708e-05 2.28061320e-02 3.00478914e-03
 1.88483993e-04 1.94502408e-04 3.10721269e-03 0.00000000e+00
 3.07314261e-03 2.71137658e-02 5.01554614e-04 1.57121896e-04
 1.67376394e-02 8.07956046e-05 1.60454946e-02 1.20609404e-02
 5.96938982e-03 5.82821649e-03 1.15444949e-02 1.30209558e-02
 3.89225044e-04 2.70732582e-04 7.33289938e-04 8.95467098e-03
 8.70631176e-03 4.24762946e-04 7.35969243e-04 8.68976031e-03
 1.57957395e-04 2.51884225e-04 2.84957958e-04 0.00000000e+00
 2.08965597e-03 4.06996581e-05 1.42902624e-02 5.74304159e-03
 7.47121781e-05 4.74528815e-05 1.75493163e-04 1.11389245e-05
 6.05009004e-05 8.41942103e-03 1.79405017e-02 6.17216364e-03
 1.71078726e-04 1.43880846e-04 1.37067205e-04 2.03599090e-02
 2.19955618e-04 2.88121894e-03 1.99374598e-02 8.54573472e-03]",0.569340,0.212002,0.712186,0.960372,True,2021-12-03 23:49:40.520562
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[2.07816058e-03 1.05860353e-01 7.45435873e-04 1.88546963e-03
 5.85444382e-03 5.69228344e-03 4.42216222e-04 9.90021190e-05
 8.52418651e-03 4.35278140e-02 4.57500456e-03 9.42745386e-03
 1.21805913e-03 1.44752018e-02 9.82788261e-04 1.36517921e-01
 8.23178348e-03 5.44897390e-03 1.17400612e-03 3.04633287e-03
 1.06871711e-03 7.37408593e-04 1.02103654e-03 5.71266247e-03
 2.12904019e-02 6.12254034e-03 9.95660419e-02 3.56525528e-02
 0.00000000e+00 1.94677208e-05 0.00000000e+00 0.00000000e+00
 1.21426749e-02 1.94860712e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.08402285e-04
 0.00000000e+00 0.00000000e+00 6.87197465e-03 0.00000000e+00
 3.71640038e-07 0.00000000e+00 3.37646483e-03 2.61763306e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.11884233e-03 1.11252228e-04 2.46201675e-02 0.00000000e+00
 1.39264903e-04 1.45249082e-03 0.00000000e+00 0.00000000e+00
 1.81894947e-03 9.02549980e-04 6.11384242e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.49294368e-02 1.33982191e-03
 7.04438595e-05 2.96897761e-03 6.41277595e-03 8.51199892e-02
 8.45646376e-05 8.02465423e-04 8.60080061e-04 1.87194069e-03
 6.87204937e-04 4.51573965e-04 3.14940548e-03 5.58745083e-02
 9.42827504e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.59752166e-02 8.98785368e-05 7.05088820e-07 0.00000000e+00
 1.44824818e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.15943431e-02 5.55246840e-03 3.50856375e-04
 0.00000000e+00 0.00000000e+00 2.86439710e-04 1.52858985e-01
 0.00000000e+00 6.60644296e-05 1.13014428e-02 0.00000000e+00]",0.576465,0.498994,0.705143,0.780473,True,2021-12-03 23:50:15.950496
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,0.574662,0.568456,0.706683,0.715086,True,2021-12-03 23:53:24.985761
LinearRegression(),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.394129,0.361540,0.384633,0.494554,True,2021-12-03 23:53:25.104444
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.02038373 0.41310965 0.01285214 0.02931349 0.01956359 0.0204529
 0.01764703 0.01070212 0.02047648 0.02269153 0.03742158 0.039304
 0.01836218 0.03476249 0.02221984 0.01686559 0.03169627 0.04459243
 0.01912614 0.00892868 0.01670006 0.01664173 0.02020336 0.00940105
 0.01594222 0.01314944 0.02152688 0.02596341 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.401555,0.151757,0.359918,0.910930,True,2021-12-03 23:53:29.964943
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.00326009 0.45624307 0.00599183 0.04083055 0.02116303 0.01836199
 0.02120289 0.00393117 0.00932398 0.01678722 0.01791998 0.04614315
 0.01480434 0.04278805 0.01789005 0.00902037 0.03344338 0.05410999
 0.0441292  0.00788116 0.00964025 0.01108784 0.00595733 0.00809075
 0.02120866 0.01535805 0.01644711 0.02698453 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.402331,0.180372,0.353777,0.874204,True,2021-12-03 23:53:33.803353
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.394052,0.366219,0.385321,0.481531,True,2021-12-03 23:53:39.386321
LinearRegression(),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.432678,0.414439,0.807773,0.825765,True,2021-12-03 23:53:39.510988
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.00931017 0.01701403 0.00451168 0.00602349 0.01020737 0.00945504
 0.00553545 0.0040233  0.01522925 0.01023728 0.01233047 0.01374448
 0.00539884 0.01107853 0.01143617 0.11284131 0.00938133 0.00929114
 0.00338611 0.00384544 0.00707999 0.00616544 0.00888388 0.00493677
 0.00792158 0.00810325 0.57199147 0.10063675 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.448186,0.166887,0.794832,0.971752,True,2021-12-03 23:53:44.565882
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']","[6.17056441e-03 2.37364551e-02 3.34278526e-03 1.79260360e-03
 8.39289323e-03 5.81723753e-03 1.24687736e-03 4.32348032e-04
 2.34327461e-02 3.62935665e-03 7.34199147e-03 9.41023193e-03
 2.86574206e-03 5.17452326e-03 8.96830783e-03 9.75017543e-02
 9.18876915e-03 3.89110630e-03 5.89090203e-04 2.61289137e-03
 1.07623324e-02 3.35052870e-03 6.67258277e-03 2.73244939e-03
 5.22165979e-03 6.85021467e-03 4.84664958e-01 2.54206999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",0.449561,0.271774,0.793318,0.925087,True,2021-12-03 23:53:50.765215
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.432685,0.419261,0.807937,0.821693,True,2021-12-03 23:54:04.169354
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.447400,0.405137,0.613845,0.690739,True,2021-12-03 23:54:04.338447
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.02364351 0.05691459 0.00648427 0.00846103 0.01170799 0.0110065
 0.00547995 0.00886261 0.01647126 0.4084014  0.08402839 0.05881296
 0.00697866 0.01983945 0.05754999 0.01204355 0.02786145 0.0318608
 0.00760321 0.00958614 0.01057468 0.01712913 0.01737026 0.0050456
 0.01679757 0.01299008 0.02445562 0.02203939 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.536023,0.196947,0.448417,0.926930,True,2021-12-03 23:54:08.609041
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.01254679 0.0493083  0.00996473 0.00958759 0.0053713  0.02178305
 0.00516661 0.00348289 0.00925017 0.41234569 0.13567548 0.06478649
 0.00731401 0.03133985 0.03735219 0.00961882 0.02871628 0.02806841
 0.00598707 0.00404102 0.01184396 0.02511373 0.01607766 0.01067627
 0.00815648 0.0067307  0.01182155 0.01787291 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.538865,0.215646,0.442823,0.912403,True,2021-12-03 23:54:12.610823
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.450519,0.417421,0.609190,0.671740,True,2021-12-03 23:54:18.921485
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.603783,0.542331,0.581893,0.672261,True,2021-12-03 23:54:19.030203
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.02099829 0.04534762 0.03651847 0.01309534 0.0174416  0.02059067
 0.00687635 0.01845169 0.012818   0.05852695 0.01353036 0.02871868
 0.06152142 0.03173184 0.21283225 0.04348839 0.03757121 0.04786753
 0.04878425 0.0058081  0.01850311 0.01240619 0.01066985 0.01058561
 0.05557925 0.03600216 0.01906004 0.05467479 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.664157,0.252675,0.490179,0.928831,True,2021-12-03 23:54:22.183928
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.02504487 0.108442   0.02333919 0.00441151 0.01071156 0.03137736
 0.0020589  0.01955818 0.01111412 0.05856619 0.01112799 0.02015054
 0.14204763 0.06395632 0.20967835 0.02647529 0.04316571 0.03072474
 0.0388297  0.00302144 0.00233559 0.0067006  0.00408925 0.01356055
 0.05001996 0.00394512 0.02199202 0.01355534 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.680500,0.270014,0.465656,0.918717,True,2021-12-03 23:54:24.962812
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.604614,0.559509,0.582918,0.651227,True,2021-12-03 23:54:30.088201
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.668746,0.363550,0.510061,0.862691,True,2021-12-03 23:54:30.178959
